Gen8_GT2,19.92,
CHV,11.48,1273x1r3 0.75V
Gen8_GT3,38.68,
BXT_X,17.372,
BXT,14.8827861
KBL_Halo,89.13612468
Gen11_GT2,31.18606844
Gen11_GT3,61.43047973
Gen9_GT2,17.86989775
Gen9_GT3,36.38520926
Gen9_GT4,53.01071964
Gen10_GT3,30.9834172
Gen10_GT2,13.30946581
Gen10_GT2p5,21.9864415
Gen10_GT4,39.66039289
Gen11_Halo,122.3009441
